FIPS,insurance,cancer,UrbanIntense,NoInternet,UNEMP,singleparent,LimEnglish,Housing_T,NDVI,VacantH,asthma,X,Y
48481,31.5,6,0.002,0.297,0.449,0.8809,0.9366,0.7615,0.016181731,0.128,9.5,-96.22210424,29.27786165
48483,26.8,6.3,0.001,0.201,0.2924,0.8185,0.9195,0.2194,0.441069318,0.17,9.5,-100.2696475,35.40127881
48485,24.6,6.2,0.016,0.204,0.4691,0.8077,0.7631,0.8883,0.211866667,0.143,9.5,-98.70355075,33.98799704
48487,29.6,6.1,0.001,0.255,0.2334,0.922,0.844,0.8577,0.171836,0.158,9.8,-99.24105476,34.08072613
48489,48.3,5.1,0.001,0.388,0.9882,0.9694,0.9812,0.8386,0.100858571,0.202,8.7,-97.59165763,26.47696634
48491,19,6.2,0.018,0.067,0.3487,0.5412,0.844,0.1897,0.088800893,0.064,8.2,-97.6007621,30.64804151
48493,27,5.9,0.001,0.147,0.6032,0.3247,0.8593,0.3875,0.160446154,0.094,8.5,-98.08657328,29.17400609
48495,37.6,5.7,0.001,0.216,0.2924,0.433,0.9742,0.3668,0.153966667,0.151,9,-103.0481691,31.85004457
48497,23.9,6.3,0.004,0.205,0.4303,0.5412,0.8325,0.4903,0.264767416,0.101,9.2,-97.65446212,33.21589957
48499,23.2,6.4,0.002,0.201,0.6207,0.433,0.6905,0.4454,0.145432353,0.22,9.6,-95.38206197,32.78640514
48501,36.2,5.7,0.001,0.263,0.5854,0.028,0.9901,0.3034,0.123292593,0.12,8.5,-102.8277961,33.17297461
48503,25,6.3,0.001,0.222,0.1369,0.7771,0.6905,0.2967,0.159872917,0.184,9.4,-98.68776656,33.17669578
48505,50.3,5.2,0.001,0.366,0.9576,0.993,0.9987,0.6966,0.005934118,0.31,9.3,-99.16861279,27.00077816
48507,49.6,5.1,0,0.426,0.8611,0.9885,0.9612,0.9331,0.140812698,0.192,9.2,-99.76059567,28.86621142
49001,16.7,6.5,0,0.217,0.2745,0.2665,0.8274,0.1258,0.072515769,0.241,9.7,-113.2357179,38.35701436
49003,15,6.6,0.001,0.131,0.2745,0.1706,0.631,0.0958,0.149805842,0.07,9.7,-113.0820227,41.52101803
49005,14.2,6.5,0.003,0.088,0.1035,0.1706,0.7326,0.4686,0.436220769,0.074,9.5,-111.7436221,41.72242957
49007,16.2,6.5,0.001,0.178,0.5006,0.5053,0.4187,0.5619,0.111040123,0.199,10.2,-110.5887981,39.64813837
49009,13.8,6.4,0,0.062,0.0194,0.0041,0.5492,0.5578,0.064656757,0.883,9.2,-109.5076121,40.8872879
49011,12.3,6.7,0.021,0.068,0.1484,0.2792,0.5492,0.1379,0.135114286,0.04,8.8,-112.1113713,40.99006872
49013,16.9,6.4,0,0.147,0.6831,0.4518,0.631,0.3808,0.072013864,0.347,10.1,-110.4251845,40.29824232
49015,14.9,6.5,0,0.192,0.2745,0.2069,0.4187,0.1999,0.106941756,0.22,10,-110.7006308,38.99674019
49017,15.9,6.5,0,0.161,0.2334,0.2961,0.631,0.3696,0.113119414,0.554,9.8,-111.4431349,37.85490143
49019,15.6,6.4,0,0.079,0.5006,0.8383,0.8494,0.7561,0.127760051,0.248,9.7,-109.5698337,38.98194496
49021,15.7,6.6,0.001,0.112,0.4303,0.3247,0.631,0.4438,0.126094203,0.221,10.1,-113.2894658,37.85919313
49023,15.5,6.6,0,0.175,0.1369,0.6399,0.6558,0.1722,0.074363912,0.084,9.8,-112.7847893,39.7027073
49025,13.8,6.6,0,0.147,0.1124,0.0102,0.227,0.0468,0.119341986,0.56,9.7,-111.8877663,37.28509939
49027,16.9,6.5,0,0.143,0.1484,0.2385,0.844,0.3442,0.07106891,0.147,9.7,-113.1006989,39.07328719
49029,10.8,6.6,0.001,0.049,0.1035,0.035,0.297,0.0003,0.126512308,0.053,9,-111.5731504,41.08932043
49031,18.5,6.4,0,0.212,0.1822,0.0035,0.1477,0.0245,0.077763636,0.45,10.1,-112.1271865,38.33662046
49033,14.4,6.5,0,0.095,0,0.1251,0.227,0.1474,0.111528571,0.796,9.5,-111.2445098,41.63225343
49035,15.4,6.3,0.069,0.089,0.2188,0.4712,0.873,0.4846,0.173613415,0.053,9.6,-111.9236013,40.66731393
49037,17.6,6.8,0,0.434,0.8541,0.8682,0.908,0.88,0.1256711,0.331,12.4,-109.8046231,37.62593106
49039,16.6,6.4,0,0.146,0.7583,0.0611,0.7631,0.6749,0.092460248,0.208,10.2,-111.5763549,39.37391608
49041,16.2,6.6,0.001,0.154,0.5006,0.2792,0.6558,0.1251,0.098268519,0.17,10.4,-111.8045086,38.74777652
49043,11.8,6.6,0.001,0.058,0.0395,0.2216,0.8039,0.1235,0.087928856,0.475,8.6,-110.9558935,40.86816638
49045,14.4,6.4,0.001,0.098,0.6376,0.6832,0.6718,0.2006,0.076456662,0.071,9.7,-113.1310906,40.44874936
49047,17,6.6,0,0.146,0.7232,0.433,0.5492,0.5043,0.08506841,0.22,10.6,-109.5186484,40.12477484
49049,13.8,6.3,0.01,0.053,0.2188,0.1337,0.7491,0.5078,0.127757339,0.047,8.8,-111.6703349,40.11995731
49051,13.2,6.6,0.001,0.074,0.0159,0.0853,0.6558,0.1646,0.162075,0.248,8.6,-111.168184,40.3307738
49053,15.8,6.5,0.002,0.109,0.3121,0.2665,0.6905,0.4046,0.179027344,0.179,9.5,-113.5047112,37.28040614
49055,14.7,6.6,0,0.166,0.0159,0.0076,0.8386,0.233,0.112510985,0.388,9.6,-110.903793,38.32434874
49057,16.8,6.4,0.017,0.123,0.2924,0.6972,0.8039,0.4298,0.181950877,0.09,9.5,-111.9133839,41.26984303
50001,9.9,6.6,0.002,0.153,0.2924,0.2537,0.297,0.3295,0.75653587,0.15,10.7,-73.14094137,44.03090901
50003,10.5,6.9,0.002,0.161,0.2924,0.7112,0.0707,0.5992,0.804566667,0.294,11.3,-73.09296062,43.03545269
50005,10.7,6.4,0.002,0.201,0.2054,0.2305,0.297,0.5791,0.769386667,0.252,11,-72.10222119,44.46469671
50007,8.2,6.6,0.011,0.097,0.2054,0.2665,0.6718,0.7918,0.718866667,0.053,10.5,-73.08092059,44.46098059
50009,12.9,6.4,0,0.265,0.3299,0.3435,0.3582,0.0207,0.647205128,0.464,11.4,-71.73619438,44.72794022
50011,11,6.5,0.003,0.163,0.2745,0.5412,0.227,0.2598,0.727121333,0.171,11.3,-72.91202654,44.857514
50015,10.5,6.5,0.002,0.126,0.2611,0.5775,0.0707,0.4279,0.731275,0.217,10.8,-72.6414291,44.60573056
50017,10.7,6.5,0.001,0.184,0.3299,0.3792,0.1477,0.3884,0.77646506,0.199,10.7,-72.37682161,44.00566177
50019,12.1,6.4,0.002,0.216,0.3299,0.7112,0.297,0.5263,0.658128916,0.325,11.2,-72.24380642,44.82880902
50021,10.7,6.5,0.003,0.177,0.2188,0.1251,0.1477,0.9443,0.796414815,0.268,11,-73.03660874,43.58009157
50023,9.8,6.6,0.003,0.141,0.1822,0.6702,0.227,0.5721,0.756809877,0.188,10.5,-72.61497835,44.27338448
50025,10.2,6.4,0.002,0.146,0.4876,0.4712,0.1477,0.6788,0.782249425,0.372,10.9,-72.71379854,42.99060351
50027,10,6.6,0.002,0.132,0.2611,0.3247,0.227,0.3028,0.787682883,0.301,10.8,-72.5861606,43.58002359
51001,21.1,6.2,0.002,0.292,0.2745,0.5938,0.8968,0.7682,0.444133898,0.369,10.4,-75.75655708,37.76493905
51003,12.4,6.5,0.003,0.114,0.1124,0.1812,0.7326,0.518,0.7311,0.095,8.6,-78.55667607,38.02289836
51005,17.3,6.5,0.002,0.278,0.5172,0.2069,0.0707,0.4381,0.775864583,0.161,9.9,-80.00617519,37.78777755
51007,17.4,6.3,0,0.231,0.1035,0.3792,0.4642,0.2684,0.722264103,0.136,9.8,-77.97613793,37.33602604
51009,17.2,6.4,0.001,0.299,0.6032,0.2792,0.4187,0.3763,0.761490385,0.15,9.9,-79.14514313,37.60479192
51011,16.9,6.4,0.001,0.286,0.2188,0.6065,0.227,0.1805,0.713234286,0.161,10,-78.81255074,37.37235687
51013,10.8,6.1,0.12,0.074,0.1124,0.0433,0.873,0.7765,0.567833333,0.074,7.6,-77.10097153,38.87858346
51015,15.8,6.4,0.002,0.231,0.1946,0.1337,0.3582,0.2869,0.773464078,0.094,8.9,-79.13385447,38.1644265
51017,17.9,6.5,0,0.339,0.885,0.0665,0.1477,0.3009,0.783831034,0.395,9.9,-79.74106192,38.05868883
51019,14.5,6.5,0.001,0.218,0.2455,0.1162,0.3582,0.1194,0.723042169,0.147,9,-79.52417213,37.31515241
51021,15,6.5,0,0.249,0.7481,0.1706,0.0707,0.7526,0.834810811,0.238,8.8,-81.13021392,37.13398639
51023,13.4,6.5,0.002,0.186,0.2334,0.0777,0.4187,0.0497,0.774908475,0.112,8.8,-79.81231708,37.55711912
51025,21.4,6,0.001,0.338,0.7481,0.8918,0.3582,0.7415,0.680873333,0.264,10.6,-77.85902996,36.7647499
51027,21.3,6.6,0.001,0.364,0.842,0.2961,0.1477,0.673,0.862326923,0.234,10.7,-82.03601466,37.2666156
51029,21.1,6.1,0,0.338,0.7232,0.6972,0.1477,0.7488,0.720142623,0.213,10.3,-78.52870733,37.57220775
51031,16.3,6.4,0.004,0.234,0.2054,0.4126,0.4187,0.1913,0.706281481,0.109,9.5,-79.0965107,37.2053604
51033,16.9,6.3,0.001,0.26,0.4876,0.6832,0.3582,0.3973,0.719830508,0.104,9.5,-77.34704674,38.0267183
51035,17.6,6.5,0.001,0.306,0.1822,0.3247,0.5492,0.1461,0.803447059,0.261,9.7,-80.73390252,36.73155408
51036,19.1,6.1,0.001,0.322,0.4166,0.0478,0.0707,0.1079,0.697813636,0.148,10.9,-77.05912777,37.35435058
51037,20,6.3,0,0.372,0.5481,0.5053,0.0707,0.3524,0.709094118,0.283,10.7,-78.66164359,37.01162066
51041,13.7,6.4,0.017,0.082,0.3981,0.6702,0.8039,0.0898,0.673604444,0.048,8.9,-77.58692584,37.37852309
51043,14.7,6.5,0.001,0.205,0.2188,0.4126,0.4642,0.0981,0.7533,0.107,9,-77.99668079,39.11231845
51045,14.5,6.6,0,0.259,0.0264,0.0175,0.0707,0.2843,0.795348485,0.214,9.1,-80.21139542,37.48170639
51047,17.2,6.3,0.003,0.165,0.4691,0.5775,0.8325,0.5718,0.70664359,0.086,9.2,-77.95581926,38.48603763
51049,18.4,6.3,0,0.339,0.7347,0.5775,0.1477,0.2034,0.734054839,0.158,10.3,-78.24494509,37.51211968
51051,19.9,6.6,0.002,0.343,0.5172,0.3123,0,0.816,0.854233333,0.23,10.6,-82.35035315,37.12579112
51053,17.9,6.2,0.002,0.267,0.7347,0.4126,0.5113,0.2362,0.691428846,0.113,10.1,-77.6322883,37.07593836
51057,18.6,6.2,0.001,0.347,0.4303,0.8682,0.5113,0.3044,0.699953333,0.237,10.4,-76.94088528,37.93906931
51059,13.3,6,0.039,0.048,0.2745,0.2069,0.9456,0.3254,0.652730952,0.044,7.1,-77.27621957,38.83456592
51061,13.6,6.4,0.001,0.103,0.1717,0.2792,0.6718,0.0092,0.723091304,0.086,8.5,-77.80923943,38.73864644
51063,16.1,6.5,0.001,0.264,0.071,0.0939,0.4187,0.0503,0.7865075,0.191,9.5,-80.36256573,36.93160127
51065,13.2,6.5,0.001,0.111,0.449,0.1706,0.3582,0.0528,0.730670968,0.092,9.2,-78.27718637,37.84189455
51067,16.3,6.5,0.001,0.258,0.4166,0.2537,0.4187,0.4667,0.761524,0.226,9.7,-79.88106387,36.99195523
51069,15.4,6.5,0.007,0.149,0.2054,0.3792,0.717,0.2302,0.734735714,0.078,8.8,-78.26254711,39.20458334
51071,15.5,6.5,0.002,0.234,0.3487,0.7994,0.297,0.1309,0.810212821,0.164,9.4,-80.70293685,37.31425659
51073,15.3,6.5,0.002,0.154,0.1124,0.1337,0.0707,0.0331,0.690004348,0.104,9.1,-76.52296674,37.40120863
51075,13.3,6.4,0.002,0.143,0.1484,0.0398,0.227,0.1493,0.705231034,0.082,8.9,-77.91585592,37.72165058
51077,19.3,6.5,0,0.321,0.6697,0.1487,0.4187,0.5068,0.808955319,0.291,10,-81.22489108,36.65651736
51079,15.9,6.5,0.002,0.145,0.4166,0.1706,0.4187,0.1188,0.75633125,0.101,9.3,-78.46686927,38.29762066
51081,23.6,5.9,0.001,0.305,0.6831,0.5938,0.1477,0.9567,0.670086667,0.117,10.4,-77.55959287,36.67585608
51083,19.1,6.3,0.002,0.382,0.2745,0.3792,0.3582,0.5969,0.707021176,0.229,10.3,-78.93660282,36.76698585
51085,12.4,6.5,0.007,0.117,0.1245,0.1337,0.3582,0.0509,0.702447917,0.055,8.6,-77.49115733,37.76013948
51087,14.8,6.1,0.037,0.121,0.4691,0.6399,0.8112,0.1945,0.674911538,0.067,8.9,-77.40584485,37.53800743
51089,20.6,6.3,0.005,0.288,0.8541,0.3961,0.5113,0.7956,0.7480325,0.176,10.5,-79.8739525,36.68277268
51091,15.6,6.6,0,0.226,0.008,0.0366,0,0.056,0.77,0.449,9.4,-79.56854415,38.36232556
51093,15,6.4,0.003,0.21,0.8232,0.5597,0.5113,0.2397,0.61742973,0.078,9.5,-76.70912648,36.90672914
51095,12.2,6.5,0.009,0.088,0.2455,0.1812,0.5791,0.1426,0.667640909,0.124,8.6,-76.77380009,37.3133053
51097,17.8,6.2,0,0.382,0.5669,0.2961,0.5113,0.0649,0.73712,0.192,9.9,-76.89528246,37.71863609
51099,14,6.4,0.003,0.107,0.2455,0.2961,0.227,0.0089,0.703504545,0.089,8.8,-77.1564527,38.27372747
51101,15.1,6.4,0.001,0.239,0.1245,0.5412,0.1477,0.0076,0.721936667,0.102,9.5,-77.08854551,37.706596
51103,15.8,6.4,0.002,0.254,0.1717,0.0665,0.297,0.1512,0.627916667,0.324,9.8,-76.42022981,37.70171522
51105,20.2,6.6,0.001,0.388,0.9436,0.2792,0.227,0.7787,0.758206667,0.224,10.4,-83.12861824,36.70542643
51107,12.3,5.9,0.022,0.041,0.1822,0.2069,0.8819,0.0853,0.703536842,0.034,7.4,-77.63570535,39.09067586
51109,16.9,6.4,0.001,0.196,0.6376,0.2216,0.5492,0.1856,0.731051852,0.212,9.7,-77.96285835,37.97818203
51111,21.5,6.2,0.001,0.376,0.3121,0.4712,0.3582,0.9449,0.713191489,0.276,10.4,-78.24056585,36.94621014
51113,16.3,6.4,0.001,0.233,0.5006,0.0611,0.297,0.1624,0.750940541,0.161,9.6,-78.27922447,38.41370416
51115,14.7,6.5,0.001,0.259,0.0949,0.0118,0,0.0143,0.63368,0.32,9.1,-76.27128653,37.41731089
51117,19.2,6.3,0.002,0.36,0.2924,0.653,0.227,0.7265,0.702462319,0.376,10.6,-78.3626942,36.680361
51119,15.9,6.4,0.001,0.3,0.3121,0.0611,0,0.3037,0.59874375,0.391,9.6,-76.50591334,37.62270777
51121,13.3,6.4,0.009,0.101,0.3634,0.1573,0.5113,0.8402,0.776660526,0.111,9.3,-80.38721544,37.17429075
51125,15.8,6.5,0,0.278,0.2334,0.5053,0.297,0.4066,0.767236735,0.363,9.4,-78.88682223,37.78738071
51127,13.9,6.4,0.001,0.155,0.3299,0.0853,0,0.0306,0.7322875,0.062,8.8,-76.99734005,37.50521123
51131,20.1,6.2,0.001,0.264,0.1369,0.6234,0.7326,0.5514,0.293438095,0.304,10.3,-75.92854185,37.30078434
51133,16.1,6.3,0.001,0.226,0.6545,0.2961,0,0.021,0.562731579,0.385,9.6,-76.37952123,37.85466327
51135,22,6.2,0.003,0.31,0.2054,0.9019,0.6087,0.9748,0.719923529,0.18,10.4,-78.05126373,37.14306264
51137,15.8,6.4,0.002,0.182,0.5481,0.8185,0.7052,0.3088,0.7219,0.107,9.4,-78.01366653,38.24621305
51139,17.7,6.5,0.001,0.316,0.6697,0.2961,0.227,0.1264,0.790478125,0.203,9.9,-78.48439798,38.61942318
51141,18.6,6.5,0,0.302,0.5344,0.3123,0.5113,0.4798,0.784844898,0.247,10.1,-80.28427457,36.67836374
51143,18.9,6.4,0.001,0.284,0.6207,0.5412,0.5113,0.419,0.703535354,0.168,10.3,-79.39711939,36.82129773
51145,14,6.5,0.001,0.097,0.071,0.0544,0.1477,0.0334,0.715064286,0.051,8.8,-77.91519426,37.55018715
51147,17.5,6.2,0.002,0.279,0.6545,0.3961,0.7848,0.8606,0.719271429,0.237,10,-78.44108281,37.22430215
51149,17.1,6.1,0.004,0.141,0.779,0.4126,0.297,0.4136,0.700462963,0.081,9.1,-77.22415219,37.18650968
51153,17.2,6,0.022,0.048,0.3634,0.6065,0.9366,0.2346,0.705394444,0.048,8.7,-77.47761935,38.70168554
51155,15.9,6.6,0.005,0.262,0.6032,0.2069,0.4187,0.5753,0.778874286,0.16,9.5,-80.71438564,37.06356105
51157,14.1,6.5,0,0.221,0.2334,0.1022,0.3582,0.0019,0.747325,0.248,9,-78.1592302,38.68477222
51159,21,6.2,0.001,0.293,0.0433,0.0366,0.7326,0.9341,0.703521739,0.204,9.6,-76.72968728,37.93705905
51161,13.3,6.6,0.009,0.154,0.2054,0.3435,0.5791,0.2416,0.801714815,0.06,8.7,-80.06798997,37.26927383
51163,15.8,6.5,0.001,0.273,0.5669,0.1102,0.227,0.079,0.802492063,0.213,9.6,-79.44728209,37.81448905
51165,16.4,6.6,0.003,0.209,0.2054,0.2537,0.7491,0.4339,0.777704348,0.12,9.2,-78.87575164,38.51201049
51167,18.2,6.6,0.002,0.381,0.7092,0.1251,0,0.2646,0.825158824,0.19,10.2,-82.09535692,36.93387053
51169,18.1,6.6,0.001,0.308,0.5172,0.0611,0.3582,0.8262,0.833305263,0.266,9.9,-82.60292227,36.71428291
51171,16.9,6.5,0.002,0.241,0.3981,0.4126,0.7631,0.2595,0.778384211,0.182,9.2,-78.57085167,38.8583044
51173,17.7,6.5,0.003,0.271,0.5481,0.6065,0.227,0.83,0.8416,0.164,10,-81.53696664,36.84374037
51175,17.4,6.2,0.001,0.226,0.2924,0.9172,0,0.5584,0.680139683,0.141,9.9,-77.10610076,36.72040004
51177,15.7,6.3,0.006,0.094,0.4691,0.49,0.7491,0.1468,0.722046667,0.071,9.2,-77.65604732,38.18495434
51179,14,6.2,0.01,0.051,0.2455,0.7316,0.7491,0.1296,0.717693548,0.041,8.5,-77.45740039,38.42071902
51181,18.1,6.1,0.001,0.269,0.7583,0.3792,0,0.2588,0.648484375,0.225,10.3,-76.88830957,37.11691216
51183,22.9,5.9,0.001,0.296,0.8803,0.922,0.4642,0.8965,0.700077358,0.2,10.3,-77.26179462,36.9217519
51185,17.5,6.5,0.004,0.268,0.7971,0.1251,0.1477,0.6845,0.84095,0.179,10,-81.56059671,37.12497802
51187,16.1,6.5,0.005,0.153,0.6032,0.5775,0.4187,0.2117,0.777372,0.117,9.3,-78.20845936,38.90864795
51191,15.7,6.7,0.004,0.221,0.5669,0.1936,0.1477,0.3426,0.809992982,0.139,9.6,-81.95982299,36.72445857
51193,17.4,6.3,0.001,0.234,0.8051,0.0544,0.6905,0.0761,0.670486957,0.301,9.8,-76.79986333,38.112805
51195,19.6,6.5,0.006,0.244,0.9054,0.7112,0.1477,0.9325,0.831578947,0.158,10.3,-82.62120207,36.97522315
51197,16.3,6.7,0.003,0.271,0.6831,0.3961,0.0707,0.3394,0.808841667,0.165,9.6,-81.07866763,36.91711188
51199,12.3,6.4,0.013,0.072,0.5854,0.6399,0.7052,0.1538,0.601483333,0.11,8.4,-76.44253516,37.23805157
51540,14.4,6.4,0.105,0.126,0.2611,0.49,0.8325,0.8714,0.7193,0.092,9.4,-78.48549988,38.03749148
51550,14.2,6.3,0.017,0.089,0.4303,0.8185,0.5492,0.2544,0.628910526,0.063,9.4,-76.30241828,36.6777445
51590,20.2,6.1,0.056,0.29,0.9054,0.9522,0.4642,0.8841,0.70245,0.166,11.1,-79.40880677,36.58319126
51660,20,6.3,0.128,0.149,0.3299,0.8628,0.9586,0.9787,0.74465,0.078,9.5,-78.87347924,38.43618806
51683,21.1,5.9,0.112,0.096,0.5344,0.653,0.9707,0.2814,0.7389,0.061,8.6,-77.48380871,38.74788113
51690,20.1,6.2,0.053,0.239,0.815,0.9752,0.3582,0.5597,0.7387,0.206,11,-79.86363177,36.68265855
51700,17.5,6.1,0.085,0.158,0.6968,0.9357,0.717,0.9507,0.478028571,0.107,10.3,-76.51645538,37.0760436
51710,18.2,6.2,0.15,0.141,0.8468,0.9357,0.6718,0.9411,0.51038,0.094,9.9,-76.2456337,36.92334013
51740,18,6.2,0.096,0.202,0.9054,0.9357,0.4642,0.7469,0.45515,0.108,10.3,-76.35670862,36.85900078
51760,17.5,6,0.125,0.216,0.7971,0.7994,0.8386,0.879,0.6428375,0.103,10.7,-77.47558796,37.52944162
51770,18.3,6.3,0.135,0.233,0.7092,0.922,0.7491,0.7431,0.6959,0.107,10.1,-79.95808375,37.27848563
51790,14.6,6.6,0.046,0.21,0.1484,0.6065,0.6087,0.6081,0.72145,0.11,9.5,-79.06111682,38.1593008
51800,16.1,6.2,0.005,0.178,0.6207,0.7771,0.3582,0.255,0.637576744,0.083,9.7,-76.634046,36.70184327
51810,14.7,6.2,0.029,0.089,0.3981,0.7469,0.6558,0.2308,0.297015625,0.079,9,-76.01632814,36.77776323
53001,26.8,6,0.001,0.281,0.6376,0.9694,0.9955,0.8933,0.309973128,0.099,10.8,-118.5606331,46.98334382
53003,11.5,6.8,0.001,0.184,0.7232,0.5775,0.227,0.3142,0.406239726,0.085,10.8,-117.203075,46.19180096
53005,12.7,6.5,0.003,0.116,0.449,0.6234,0.8895,0.5212,0.306608057,0.055,10.4,-119.5111272,46.23986101
53007,15.2,6.2,0.002,0.179,0.4691,0.4126,0.95,0.7641,0.479731989,0.249,10.1,-120.6189735,47.86920712
53009,10.7,6.6,0.002,0.142,0.8051,0.3435,0.6087,0.7552,0.25128341,0.111,10.8,-123.9342139,48.11029172
53011,10.6,6.5,0.022,0.083,0.4876,0.433,0.8112,0.3658,0.659205063,0.045,9.9,-122.482578,45.77914457
53013,11.2,6.7,0,0.193,0.3299,0.0853,0.7491,0.2372,0.485679817,0.185,10.5,-117.9078422,46.29749827
53015,12.1,6.8,0.006,0.164,0.815,0.7316,0.631,0.7555,0.72446338,0.068,11,-122.6809745,46.19321955
53017,16.8,6.3,0.001,0.172,0.2455,0.83,0.9564,0.5845,0.307023144,0.104,10.2,-119.6917746,47.73610893
53019,13.1,6.6,0,0.285,0.8051,0.49,0.5791,0.7033,0.586544561,0.312,11.9,-118.5165862,48.47014463
53021,20.9,6,0.002,0.155,0.5172,0.9764,0.9911,0.7813,0.369257595,0.046,10,-118.8988424,46.53473085
53023,10.1,6.5,0,0.181,0.779,0.0777,0.1477,0.0201,0.418596552,0.193,10,-117.5451693,46.43155884
53025,19.7,6.3,0.003,0.171,0.5172,0.7584,0.9854,0.7982,0.390687164,0.171,10.7,-119.4517617,47.20566468
53027,12.6,6.6,0.002,0.162,0.8611,0.6065,0.7631,0.8972,0.480413362,0.215,10.8,-123.8286208,47.14440907
53029,10.1,6.3,0.015,0.086,0.6032,0.1573,0.4642,0.2442,0.37555,0.173,9.8,-122.575263,48.16289704
53031,9.1,6.7,0.001,0.099,0.6376,0.0366,0.3582,0.3607,0.315380252,0.229,9.9,-123.5764738,47.77643666
53033,9.2,6.3,0.031,0.07,0.3299,0.1936,0.908,0.8666,0.677939362,0.057,8.9,-121.8359517,47.49092319
53035,9.8,6.5,0.014,0.08,0.449,0.4518,0.4187,0.6507,0.539006349,0.091,10,-122.6491764,47.6396466
53037,10.7,6.7,0.001,0.103,0.5854,0.1022,0.5113,0.5148,0.448176408,0.23,10.1,-120.6796832,47.12426615
53039,12.5,6.6,0.001,0.183,0.6207,0.0853,0.8555,0.4639,0.423507265,0.171,10.3,-120.7892073,45.87380545
53041,12.5,6.7,0.002,0.183,0.8468,0.3961,0.7631,0.8255,0.710329682,0.134,10.9,-122.3926383,46.57776818
53043,10.8,6.6,0,0.162,0.2924,0.1487,0.297,0.0863,0.390289542,0.253,10.7,-118.418729,47.57621612
53045,13,6.7,0.002,0.143,0.7895,0.3792,0.8192,0.4215,0.619365,0.294,10.6,-123.1830098,47.35053514
53047,15.5,6.4,0.001,0.22,0.6545,0.8873,0.9303,0.744,0.444287856,0.24,11.3,-119.7408575,48.54871413
53049,13.3,6.5,0.001,0.192,0.7092,0.2792,0.8494,0.5345,0.692084685,0.436,10.9,-123.7796674,46.55142531
53051,11.3,6.5,0,0.24,0.5854,0.5412,0.227,0.5683,0.680276571,0.296,10.9,-117.2740015,48.53232017
53053,11.1,6.3,0.022,0.112,0.5481,0.653,0.8112,0.7046,0.577919816,0.074,10,-122.1372228,47.03760544
53055,8.8,6.7,0.002,0.1,0.1245,0.1102,0.5113,0.2343,0.110742857,0.428,9.5,-122.9775124,48.56318547
53057,12.6,6.3,0.004,0.113,0.5481,0.3435,0.9064,0.6234,0.626244843,0.103,10.1,-121.8016068,48.48207611
53059,11,6.6,0.001,0.189,0.3838,0.2792,0.3582,0.4069,0.677880095,0.195,10.5,-121.9147802,46.02299476
53061,10.3,6.4,0.011,0.08,0.3487,0.433,0.8685,0.5527,0.627052529,0.054,9.9,-121.7223467,48.04609535
53063,9.4,6.6,0.009,0.118,0.5172,0.653,0.631,0.7896,0.559622727,0.071,10.3,-117.4039473,47.62066432
53065,11.9,6.8,0,0.228,0.6968,0.1487,0.297,0.3168,0.652686538,0.193,11.1,-117.8551533,48.39906895
53067,9.7,6.5,0.011,0.098,0.7232,0.5938,0.6718,0.4518,0.696276842,0.062,10,-122.8322937,46.92962691
53069,11,6.8,0,0.146,0.4691,0.0207,0.3582,0.1133,0.763107692,0.141,10.5,-123.4334699,46.29113381
53071,12.9,6.4,0.001,0.128,0.449,0.3792,0.8968,0.9484,0.33290641,0.09,10.2,-118.4784031,46.22984324
53073,10.6,6.5,0.004,0.108,0.6376,0.2385,0.7326,0.8781,0.509185874,0.11,10.2,-121.8728213,48.82961587
53075,10.2,6.6,0.001,0.1,0.8949,0.0777,0.717,0.8828,0.492099614,0.132,10.5,-117.5230577,46.90120203
53077,22.2,6.1,0.002,0.195,0.6831,0.9647,0.9799,0.7915,0.413673372,0.067,10.7,-120.7384904,46.45702643
54001,12.5,6.5,0.001,0.288,0.8341,0.3613,0.297,0.7405,0.781302703,0.188,11.6,-80.00302888,39.13293387
54003,12.1,6.3,0.009,0.138,0.7232,0.8185,0.4642,0.3286,0.727728571,0.097,10.9,-78.02754287,39.46406649
54005,14.1,6.4,0.002,0.235,0.9175,0.4126,0.0707,0.5638,0.812724528,0.18,11.9,-81.71121263,38.02299659
54007,13.6,6.5,0.001,0.317,0.9812,0.0939,0.0707,0.7058,0.812462963,0.261,11.7,-80.71928814,38.69987272
54009,11,6.6,0.02,0.246,0.1369,0.5412,0.0707,0.7246,0.753127273,0.081,11,-80.57642031,40.27381813
54011,11.8,6.6,0.013,0.231,0.4876,0.5597,0.227,0.808,0.616456667,0.145,11.2,-82.24171668,38.42029688
54013,13.9,6.5,0,0.297,0.9869,0.2216,0,0.1993,0.80799,0.281,11.8,-81.11757183,38.84449818
54015,15,6.5,0,0.28,0.842,0.0939,0.0707,0.4651,0.848469444,0.294,12.3,-81.07508747,38.462532
54017,12.5,6.5,0.001,0.287,0.4166,0.0261,0.1477,0.4177,0.805778788,0.325,10.7,-80.70696595,39.26917048
54019,13.1,6.5,0.002,0.262,0.779,0.4712,0.1477,0.7584,0.804364706,0.175,11.4,-81.08119207,38.02877756
54021,14.7,6.4,0,0.31,0.9252,0.1487,0.7052,0.8491,0.766694286,0.246,10.8,-80.85708363,38.92406177
54023,13,6.6,0.001,0.301,0.4303,0.0939,0.5791,0.2213,0.747188679,0.312,11.5,-79.19557029,39.10513482
